date,year,month,day,od_pair,market_country,dest_country,pax,seats_capacity,n_flights,censored_flights,naive_total_est,em_total_est,pd01_total_est,pd03_total_est,pd05_total_est,pd07_total_est,pd09_total_est
2017-01-17,2017,1,17,HK→CA,HK,CA,393,792,2,0,393.0,393.0,393.0,393.0,393.0,393.0,393.0
2017-01-17,2017,1,17,HK→US,HK,US,310,702,2,0,310.0,310.0,310.0,310.0,310.0,310.0,310.0
2017-01-17,2017,1,17,JP→CA,JP,CA,258,516,2,0,258.0,258.0,258.0,258.0,258.0,258.0,258.0
2017-01-17,2017,1,17,JP→US,JP,US,1566,2712,9,0,1566.0,1566.0,1566.0,1566.0,1566.0,1566.0,1566.0
2017-01-17,2017,1,17,KR→CA,KR,CA,246,516,2,0,246.0,246.0,246.0,246.0,246.0,246.0,246.0
2017-01-17,2017,1,17,KR→US,KR,US,657,1614,5,0,657.0,657.0,657.0,657.0,657.0,657.0,657.0
2017-01-17,2017,1,17,SG→US,SG,US,537,934,4,0,537.0,537.0,537.0,537.0,537.0,537.0,537.0
2017-01-17,2017,1,17,TW→US,TW,US,666,1308,4,0,666.0,666.0,666.0,666.0,666.0,666.0,666.0
2017-01-18,2017,1,18,AE→US,AE,US,638,982,2,0,638.0,638.0,638.0,638.0,638.0,638.0,638.0
2017-01-18,2017,1,18,AU→US,AU,US,2868,3327,10,2,2868.0,2880.815815378045,2904.7606747029777,2884.9289612118055,2877.375154573805,2872.727022617307,2869.378669903701
2017-01-18,2017,1,18,CN→CA,CN,CA,331,516,2,0,331.0,331.0,331.0,331.0,331.0,331.0,331.0
2017-01-18,2017,1,18,CN→US,CN,US,1893,2700,8,1,1893.0,1895.8715252496547,1910.0602358008923,1897.2371922370319,1895.0505690674925,1893.9641777768738,1893.2687083291182
2017-01-18,2017,1,18,DE→US,DE,US,246,396,1,0,246.0,246.0,246.0,246.0,246.0,246.0,246.0
2017-01-18,2017,1,18,GB→US,GB,US,404,702,2,0,404.0,404.0,404.0,404.0,404.0,404.0,404.0
2017-01-18,2017,1,18,HK→CA,HK,CA,358,792,2,0,358.0,358.0,358.0,358.0,358.0,358.0,358.0
2017-01-18,2017,1,18,HK→US,HK,US,372,702,2,0,372.0,372.0,372.0,372.0,372.0,372.0,372.0
2017-01-18,2017,1,18,JP→CA,JP,CA,268,516,2,0,268.0,268.0,268.0,268.0,268.0,268.0,268.0
2017-01-18,2017,1,18,JP→US,JP,US,1744,2712,9,0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0
2017-01-18,2017,1,18,KR→CA,KR,CA,216,516,2,0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
2017-01-18,2017,1,18,KR→US,KR,US,652,1614,5,0,652.0,652.0,652.0,652.0,652.0,652.0,652.0
2017-01-18,2017,1,18,SG→US,SG,US,560,934,4,0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
2017-01-18,2017,1,18,TW→US,TW,US,831,1308,4,0,831.0,831.0,831.0,831.0,831.0,831.0,831.0
2017-01-19,2017,1,19,AE→US,AE,US,741,982,2,0,741.0,741.0,741.0,741.0,741.0,741.0,741.0
2017-01-19,2017,1,19,AU→US,AU,US,2498,3327,10,0,2498.0,2501.8245887066714,2508.3396318286495,2503.0025610662015,2500.8080832140477,2499.4260674447596,2498.417891925874
2017-01-19,2017,1,19,CN→CA,CN,CA,379,516,2,0,379.0,379.0,379.0,379.0,379.0,379.0,379.0
2017-01-19,2017,1,19,CN→US,CN,US,2245,2700,8,3,2245.0,2250.651823058377,2269.9203192731093,2252.8928611749516,2249.09333570032,2246.9994033822522,2245.571685341889
2017-01-19,2017,1,19,DE→US,DE,US,216,396,1,0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
2017-01-19,2017,1,19,GB→US,GB,US,450,702,2,0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
2017-01-19,2017,1,19,HK→CA,HK,CA,446,792,2,0,446.0,446.0,446.0,446.0,446.0,446.0,446.0
2017-01-19,2017,1,19,HK→US,HK,US,343,702,2,0,343.0,343.0,343.0,343.0,343.0,343.0,343.0
2017-01-19,2017,1,19,JP→CA,JP,CA,402,516,2,0,402.0,402.0,402.0,402.0,402.0,402.0,402.0
2017-01-19,2017,1,19,JP→US,JP,US,1921,2712,9,1,1921.0,1925.6056661569887,1933.5985818977274,1927.0035009940568,1924.3540891036546,1922.6982948779794,1921.4965268594005
2017-01-19,2017,1,19,KR→CA,KR,CA,242,516,2,0,242.0,242.0,242.0,242.0,242.0,242.0,242.0
2017-01-19,2017,1,19,KR→US,KR,US,823,1614,5,0,823.0,824.3629149884237,829.5435350621402,824.9657491443838,823.9787786720133,823.4664385988657,823.1310807331758
2017-01-19,2017,1,19,SG→US,SG,US,552,934,4,0,552.0,552.0,552.0,552.0,552.0,552.0,552.0
2017-01-19,2017,1,19,TW→US,TW,US,873,1308,4,1,873.0,874.7583289195439,877.3254457991195,875.2381221711399,874.2876943808244,873.6633955120428,873.1963134789237
2017-01-20,2017,1,20,AE→US,AE,US,964,982,2,2,964.0,1011.923290171586,1095.2485202087462,1026.2548932359082,999.1194569293068,981.9061832849188,969.2632311644028
2017-01-20,2017,1,20,AU→US,AU,US,3322,3327,10,10,3322.0,3516.5365768675088,3828.777967097426,3572.7667706603397,3464.177923469251,3394.629105567447,3343.3672428708123
2017-01-20,2017,1,20,CN→CA,CN,CA,376,516,2,0,376.0,376.0,376.0,376.0,376.0,376.0,376.0
2017-01-20,2017,1,20,CN→US,CN,US,2343,2700,8,3,2343.0,2352.250237253913,2381.420502792956,2355.8140416638716,2349.700150790006,2346.283087900152,2343.9402372089603
2017-01-20,2017,1,20,DE→US,DE,US,305,396,1,0,305.0,305.0,305.0,305.0,305.0,305.0,305.0
2017-01-20,2017,1,20,GB→US,GB,US,464,702,2,0,464.0,464.0,464.0,464.0,464.0,464.0,464.0
2017-01-20,2017,1,20,HK→CA,HK,CA,461,792,2,0,461.0,461.9998604880371,463.8879802812486,462.32031610960655,461.7248521174123,461.36303194918366,461.1053071231065
2017-01-20,2017,1,20,HK→US,HK,US,456,702,2,1,456.0,457.1796938477974,460.3205081057459,457.6320561161174,456.848726241295,456.4128294174377,456.1174643295692
2017-01-20,2017,1,20,JP→CA,JP,CA,369,516,2,0,369.0,370.99576037296265,374.2989147214872,371.5947110305211,370.46181835991734,369.7437424132742,369.2181825252918
2017-01-20,2017,1,20,JP→US,JP,US,2518,2712,9,5,2518.0,2539.4729489103192,2570.5219999543897,2545.218035369492,2533.7005220979017,2526.104966293409,2520.4022832685114
2017-01-20,2017,1,20,KR→CA,KR,CA,245,516,2,0,245.0,245.0,245.0,245.0,245.0,245.0,245.0
2017-01-20,2017,1,20,KR→US,KR,US,839,1614,5,0,839.0,839.0,839.0,839.0,839.0,839.0,839.0
2017-01-20,2017,1,20,SG→US,SG,US,785,934,4,0,785.0,787.0862036335689,789.886541971021,787.6079492502556,786.5191158387297,785.7884375745343,785.2345169134996
2017-01-20,2017,1,20,TW→US,TW,US,1041,1308,4,1,1041.0,1042.5948926206497,1044.8596258303467,1043.017856687574,1042.1655434327195,1041.6018411776556,1041.1783733693032
2017-01-21,2017,1,21,AE→US,AE,US,676,982,2,0,676.0,676.0,676.0,676.0,676.0,676.0,676.0
2017-01-21,2017,1,21,AU→US,AU,US,3079,3327,10,6,3079.0,3131.935315368833,3226.4089663511627,3148.1391726420024,3117.6362320561557,3098.5804800962705,3084.7299641309687
2017-01-21,2017,1,21,CN→CA,CN,CA,356,516,2,0,356.0,356.0,356.0,356.0,356.0,356.0,356.0
2017-01-21,2017,1,21,CN→US,CN,US,1885,2700,8,1,1885.0,1887.670193126243,1893.803433728149,1888.6398831979172,1886.9441218662212,1885.9601684443758,1885.2761115125695
2017-01-21,2017,1,21,DE→US,DE,US,237,396,1,0,237.0,237.0,237.0,237.0,237.0,237.0,237.0
2017-01-21,2017,1,21,GB→US,GB,US,477,702,2,0,477.0,477.0,477.0,477.0,477.0,477.0,477.0
2017-01-21,2017,1,21,HK→CA,HK,CA,335,792,2,0,335.0,335.0,335.0,335.0,335.0,335.0,335.0
2017-01-21,2017,1,21,HK→US,HK,US,309,702,2,0,309.0,309.0,309.0,309.0,309.0,309.0,309.0
2017-01-21,2017,1,21,JP→CA,JP,CA,319,516,2,0,319.0,319.0,319.0,319.0,319.0,319.0,319.0
2017-01-21,2017,1,21,JP→US,JP,US,1834,2712,9,0,1834.0,1834.0,1834.0,1834.0,1834.0,1834.0,1834.0
2017-01-21,2017,1,21,KR→CA,KR,CA,202,516,2,0,202.0,202.0,202.0,202.0,202.0,202.0,202.0
2017-01-21,2017,1,21,KR→US,KR,US,703,1614,5,0,703.0,703.0,703.0,703.0,703.0,703.0,703.0
2017-01-21,2017,1,21,SG→US,SG,US,546,934,4,0,546.0,546.0,546.0,546.0,546.0,546.0,546.0
2017-01-21,2017,1,21,TW→US,TW,US,908,1308,4,0,908.0,908.0,908.0,908.0,908.0,908.0,908.0
2017-01-22,2017,1,22,AE→US,AE,US,789,982,2,1,789.0,791.0669777998567,802.1316542830142,792.0690305607802,790.4730839498561,789.6899616680685,789.1918194277405
2017-01-22,2017,1,22,AU→US,AU,US,3294,3327,10,10,3294.0,3447.533476289069,3696.737151179833,3492.1360184837577,3406.1994004868325,3351.2786809740865,3310.8442624478826
2017-01-22,2017,1,22,CN→CA,CN,CA,420,516,2,2,420.0,425.4318072902116,434.156548429734,427.02651711648383,423.9844510071387,422.0358558762782,420.5991218375009
2017-01-22,2017,1,22,CN→US,CN,US,2302,2700,8,3,2302.0,2313.058171844414,2339.3919909519286,2316.9133109894965,2310.0523719351972,2306.0081504766267,2303.1592780942924
2017-01-22,2017,1,22,DE→US,DE,US,224,396,1,0,224.0,224.0,224.0,224.0,224.0,224.0,224.0
2017-01-22,2017,1,22,GB→US,GB,US,397,702,2,0,397.0,397.0,397.0,397.0,397.0,397.0,397.0
2017-01-22,2017,1,22,HK→CA,HK,CA,401,792,2,0,401.0,401.0,401.0,401.0,401.0,401.0,401.0
2017-01-22,2017,1,22,HK→US,HK,US,396,702,2,0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
2017-01-22,2017,1,22,JP→CA,JP,CA,378,516,2,0,378.0,378.0,378.0,378.0,378.0,378.0,378.0
2017-01-22,2017,1,22,JP→US,JP,US,2006,2712,9,3,2006.0,2010.4381107967822,2017.9578357829712,2011.7618091658087,2009.2348453544255,2007.64294414996,2006.4814045557528
2017-01-22,2017,1,22,KR→CA,KR,CA,268,516,2,0,268.0,268.0,268.0,268.0,268.0,268.0,268.0
2017-01-22,2017,1,22,KR→US,KR,US,733,1614,5,0,733.0,733.0,733.0,733.0,733.0,733.0,733.0
2017-01-22,2017,1,22,SG→US,SG,US,722,934,4,0,722.0,722.0,722.0,722.0,722.0,722.0,722.0
2017-01-22,2017,1,22,TW→US,TW,US,924,1308,4,1,924.0,925.0229843214479,927.1777154837691,925.37478924011,924.7425463499939,924.3686903567415,924.1063538300497
2017-01-23,2017,1,23,AE→US,AE,US,791,982,2,0,791.0,791.0,791.0,791.0,791.0,791.0,791.0
2017-01-23,2017,1,23,AU→US,AU,US,3254,3327,10,8,3254.0,3387.659723383169,3601.8473095943446,3426.3568980683385,3351.676171800608,3303.8762250109517,3268.668647293854
2017-01-23,2017,1,23,CN→CA,CN,CA,384,516,2,0,384.0,384.0,384.0,384.0,384.0,384.0,384.0
2017-01-23,2017,1,23,CN→US,CN,US,2487,2700,8,5,2487.0,2511.5134310712024,2560.8616444271734,2519.5444056022734,2504.933563017789,2496.024421940049,2489.6292437972365
2017-01-23,2017,1,23,DE→US,DE,US,317,396,1,1,317.0,318.1338373442453,320.8858612618745,318.5537387559314,317.8212004162659,317.4030910669468,317.1154123525404
2017-01-23,2017,1,23,GB→US,GB,US,397,702,2,0,397.0,397.0,397.0,397.0,397.0,397.0,397.0
2017-01-23,2017,1,23,HK→CA,HK,CA,379,792,2,0,379.0,379.0,379.0,379.0,379.0,379.0,379.0
2017-01-23,2017,1,23,HK→US,HK,US,336,702,2,0,336.0,336.0,336.0,336.0,336.0,336.0,336.0
2017-01-23,2017,1,23,JP→CA,JP,CA,443,516,2,1,443.0,444.9909074129047,448.2870750111431,445.58824760409124,444.45797607372486,443.7417134671087,443.21756981178703
2017-01-23,2017,1,23,JP→US,JP,US,2067,2712,9,1,2067.0,2071.8447792463903,2078.9996026496406,2073.159701384785,2070.538396960351,2068.821898872922,2067.5390135274265
2017-01-23,2017,1,23,KR→CA,KR,CA,247,516,2,0,247.0,247.0,247.0,247.0,247.0,247.0,247.0
2017-01-23,2017,1,23,KR→US,KR,US,768,1614,5,0,768.0,768.0,768.0,768.0,768.0,768.0,768.0
2017-01-23,2017,1,23,SG→US,SG,US,646,934,4,0,646.0,646.0,646.0,646.0,646.0,646.0,646.0
2017-01-23,2017,1,23,TW→US,TW,US,1053,1308,4,1,1053.0,1057.072606350408,1062.7408568793894,1058.1326591055692,1055.9752635447471,1054.5398474955537,1053.4571510829783
2017-01-24,2017,1,24,AE→US,AE,US,643,982,2,0,643.0,643.0,643.0,643.0,643.0,643.0,643.0
2017-01-24,2017,1,24,AU→US,AU,US,2549,3327,10,1,2549.0,2550.8224713227646,2556.126973119738,2551.5543409953234,2550.3154645073696,2549.6372296454965,2549.1809193238037
2017-01-24,2017,1,24,CN→CA,CN,CA,286,516,2,0,286.0,286.0,286.0,286.0,286.0,286.0,286.0
2017-01-24,2017,1,24,CN→US,CN,US,2084,2700,8,2,2084.0,2089.72388849607,2111.5007411234196,2092.16639374675,2088.1263294559712,2085.9843345769427,2084.561216624065
2017-01-24,2017,1,24,DE→US,DE,US,261,396,1,0,261.0,261.0,261.0,261.0,261.0,261.0,261.0
2017-01-24,2017,1,24,GB→US,GB,US,417,702,2,0,417.0,417.0,417.0,417.0,417.0,417.0,417.0
2017-01-24,2017,1,24,HK→CA,HK,CA,296,792,2,0,296.0,296.0,296.0,296.0,296.0,296.0,296.0
2017-01-24,2017,1,24,HK→US,HK,US,354,702,2,0,354.0,354.0,354.0,354.0,354.0,354.0,354.0
2017-01-24,2017,1,24,JP→CA,JP,CA,307,516,2,0,307.0,307.0,307.0,307.0,307.0,307.0,307.0
2017-01-24,2017,1,24,JP→US,JP,US,1633,2712,9,0,1633.0,1633.0,1633.0,1633.0,1633.0,1633.0,1633.0
2017-01-24,2017,1,24,KR→CA,KR,CA,220,516,2,0,220.0,220.0,220.0,220.0,220.0,220.0,220.0
2017-01-24,2017,1,24,KR→US,KR,US,714,1614,5,0,714.0,714.0,714.0,714.0,714.0,714.0,714.0
2017-01-24,2017,1,24,SG→US,SG,US,540,934,4,0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
2017-01-24,2017,1,24,TW→US,TW,US,754,1308,4,0,754.0,754.0,754.0,754.0,754.0,754.0,754.0
2017-01-25,2017,1,25,AE→US,AE,US,721,982,2,0,721.0,721.0,721.0,721.0,721.0,721.0,721.0
2017-01-25,2017,1,25,AU→US,AU,US,2783,3327,10,4,2783.0,2800.9813892635157,2833.8625239208736,2806.6651524023455,2796.108467694797,2789.6043249755726,2784.9243474493273
2017-01-25,2017,1,25,CN→CA,CN,CA,379,516,2,0,379.0,379.0,379.0,379.0,379.0,379.0,379.0
2017-01-25,2017,1,25,CN→US,CN,US,2136,2700,8,2,2136.0,2139.84639664401,2151.6400304638596,2141.343796643071,2138.78474942928,2137.3607017582317,2136.3888227577886
2017-01-25,2017,1,25,DE→US,DE,US,234,396,1,0,234.0,234.0,234.0,234.0,234.0,234.0,234.0
2017-01-25,2017,1,25,GB→US,GB,US,432,702,2,0,432.0,432.0,432.0,432.0,432.0,432.0,432.0
2017-01-25,2017,1,25,HK→CA,HK,CA,356,792,2,0,356.0,356.0,356.0,356.0,356.0,356.0,356.0
2017-01-25,2017,1,25,HK→US,HK,US,332,702,2,0,332.0,332.0,332.0,332.0,332.0,332.0,332.0
2017-01-25,2017,1,25,JP→CA,JP,CA,352,516,2,0,352.0,352.0,352.0,352.0,352.0,352.0,352.0
2017-01-25,2017,1,25,JP→US,JP,US,1750,2712,9,1,1750.0,1751.117214742661,1753.5830609633026,1751.5093817005115,1750.8082852356445,1750.3993533678995,1750.1148040781266
2017-01-25,2017,1,25,KR→CA,KR,CA,211,516,2,0,211.0,211.0,211.0,211.0,211.0,211.0,211.0
2017-01-25,2017,1,25,KR→US,KR,US,629,1614,5,0,629.0,629.0,629.0,629.0,629.0,629.0,629.0
2017-01-25,2017,1,25,SG→US,SG,US,468,934,4,0,468.0,468.0,468.0,468.0,468.0,468.0,468.0
2017-01-25,2017,1,25,TW→US,TW,US,850,1308,4,0,850.0,851.0276673806268,853.2229542571771,851.3836440367752,850.7455726521637,850.3697093638145,850.1065538217301
2017-01-26,2017,1,26,AE→US,AE,US,727,982,2,0,727.0,727.0,727.0,727.0,727.0,727.0,727.0
2017-01-26,2017,1,26,AU→US,AU,US,2979,3327,10,7,2979.0,3018.6012926140606,3092.7657462140596,3031.0079434155878,3007.892454673313,2993.600129793197,2983.2649004906993
2017-01-26,2017,1,26,CN→CA,CN,CA,428,516,2,0,428.0,428.0,428.0,428.0,428.0,428.0,428.0
2017-01-26,2017,1,26,CN→US,CN,US,2050,2700,8,0,2050.0,2051.430518631334,2058.5449602454883,2052.1130468192396,2051.0228502907908,2050.4811316374567,2050.134137973577
2017-01-26,2017,1,26,DE→US,DE,US,271,396,1,0,271.0,271.0,271.0,271.0,271.0,271.0,271.0
2017-01-26,2017,1,26,GB→US,GB,US,505,702,2,0,505.0,506.2344241202169,510.4064178196612,506.7562804208005,505.88455960004,505.42351222526804,505.1193131153736
2017-01-26,2017,1,26,HK→CA,HK,CA,453,792,2,0,453.0,454.00454395804786,455.90111147187935,454.32653738263815,453.72832761278215,453.3647937002578,453.1058229844241
2017-01-26,2017,1,26,HK→US,HK,US,354,702,2,0,354.0,354.0,354.0,354.0,354.0,354.0,354.0
2017-01-26,2017,1,26,JP→CA,JP,CA,325,516,2,0,325.0,325.0,325.0,325.0,325.0,325.0,325.0
2017-01-26,2017,1,26,JP→US,JP,US,1990,2712,9,1,1990.0,1991.6533125709834,1994.01244815499,1992.09901080098,1991.2135184734611,1990.6271515729895,1990.1860228340145
2017-01-26,2017,1,26,KR→CA,KR,CA,248,516,2,0,248.0,248.0,248.0,248.0,248.0,248.0,248.0
2017-01-26,2017,1,26,KR→US,KR,US,692,1614,5,0,692.0,692.0,692.0,692.0,692.0,692.0,692.0
2017-01-26,2017,1,26,SG→US,SG,US,642,934,4,0,642.0,642.0,642.0,642.0,642.0,642.0,642.0
2017-01-26,2017,1,26,TW→US,TW,US,885,1308,4,0,885.0,885.0,885.0,885.0,885.0,885.0,885.0
2017-01-27,2017,1,27,AE→US,AE,US,896,982,2,1,896.0,901.5657749602634,912.0086088354185,903.3805576379616,900.0738539934722,898.0487780609354,896.5963355019003
2017-01-27,2017,1,27,AU→US,AU,US,3299,3327,10,10,3299.0,3479.7030880092407,3768.043362288498,3531.946645187806,3431.049412839263,3366.4331117773236,3318.832463494301
2017-01-27,2017,1,27,CN→CA,CN,CA,459,516,2,2,459.0,464.44979161444905,473.4120104530458,466.0728739972899,462.9936791639867,461.0353258145909,459.5978754513949
2017-01-27,2017,1,27,CN→US,CN,US,2157,2700,8,2,2157.0,2164.9252811818915,2181.980484306271,2167.698371074174,2162.785279666321,2159.877885662851,2157.8317137757954
2017-01-27,2017,1,27,DE→US,DE,US,287,396,1,0,287.0,287.0,287.0,287.0,287.0,287.0,287.0
2017-01-27,2017,1,27,GB→US,GB,US,571,702,2,1,571.0,573.3043869298681,576.8069203624566,573.954284467039,572.6884932584,571.8664171602127,571.2556773460976
2017-01-27,2017,1,27,HK→CA,HK,CA,436,792,2,1,436.0,437.00856929141025,438.94062552691605,437.3339562192944,436.730286352804,436.36513788740115,436.10579153910487
2017-01-27,2017,1,27,HK→US,HK,US,428,702,2,0,428.0,428.0,428.0,428.0,428.0,428.0,428.0
2017-01-27,2017,1,27,JP→CA,JP,CA,376,516,2,0,376.0,376.0,376.0,376.0,376.0,376.0,376.0
2017-01-27,2017,1,27,JP→US,JP,US,2240,2712,9,3,2240.0,2247.257528319468,2258.2907361854786,2249.2710997242266,2245.3102600185043,2242.73057283447,2240.807236583185
2017-01-27,2017,1,27,KR→CA,KR,CA,281,516,2,0,281.0,281.0,281.0,281.0,281.0,281.0,281.0
2017-01-27,2017,1,27,KR→US,KR,US,867,1614,5,0,867.0,867.0,867.0,867.0,867.0,867.0,867.0
2017-01-27,2017,1,27,SG→US,SG,US,777,934,4,0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
2017-01-27,2017,1,27,TW→US,TW,US,967,1308,4,0,967.0,968.0393776355827,970.2888965338497,968.4021579981505,967.7540904365759,967.3735565010262,967.1075933004269
2017-01-28,2017,1,28,AE→US,AE,US,644,982,2,0,644.0,644.0,644.0,644.0,644.0,644.0,644.0
2017-01-28,2017,1,28,AU→US,AU,US,2704,3327,10,3,2704.0,2712.3164183059957,2730.985963717593,2715.282922530939,2710.053683637346,2706.997573769001,2704.8635029319908
2017-01-28,2017,1,28,CN→CA,CN,CA,337,516,2,0,337.0,337.0,337.0,337.0,337.0,337.0,337.0
2017-01-28,2017,1,28,CN→US,CN,US,1913,2700,8,0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0
2017-01-28,2017,1,28,DE→US,DE,US,205,396,1,0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
2017-01-28,2017,1,28,GB→US,GB,US,481,702,2,1,481.0,483.3357902186025,486.92476931345294,483.99943589122574,482.7109163028666,481.87685755085823,481.2585338871541
2017-01-28,2017,1,28,HK→CA,HK,CA,455,792,2,0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
2017-01-28,2017,1,28,HK→US,HK,US,372,702,2,0,372.0,372.0,372.0,372.0,372.0,372.0,372.0
2017-01-28,2017,1,28,JP→CA,JP,CA,313,516,2,0,313.0,313.0,313.0,313.0,313.0,313.0,313.0
2017-01-28,2017,1,28,JP→US,JP,US,1714,2712,9,0,1714.0,1714.0,1714.0,1714.0,1714.0,1714.0,1714.0
2017-01-28,2017,1,28,KR→CA,KR,CA,222,516,2,0,222.0,222.0,222.0,222.0,222.0,222.0,222.0
2017-01-28,2017,1,28,KR→US,KR,US,700,1614,5,0,700.0,700.0,700.0,700.0,700.0,700.0,700.0
2017-01-28,2017,1,28,SG→US,SG,US,479,934,4,0,479.0,479.0,479.0,479.0,479.0,479.0,479.0
2017-01-28,2017,1,28,TW→US,TW,US,809,1308,4,0,809.0,809.0,809.0,809.0,809.0,809.0,809.0
2017-01-29,2017,1,29,AE→US,AE,US,946,982,2,1,946.0,966.8212162319528,1007.3171447310024,973.2244258608246,961.2436118137595,953.7473200583106,948.2729289776645
2017-01-29,2017,1,29,AU→US,AU,US,3256,3327,10,10,3256.0,3411.3637707285015,3663.2200751003775,3456.5383233676566,3369.411446998104,3313.838684006517,3272.9951075887457
2017-01-29,2017,1,29,CN→CA,CN,CA,372,516,2,1,372.0,375.46205371922514,380.76291545176684,376.4495069211091,374.54220387411436,373.3044555739781,372.3849795449949
2017-01-29,2017,1,29,CN→US,CN,US,2424,2700,8,3,2424.0,2436.3900040012954,2469.336147037711,2440.856039691914,2433.012001389829,2428.465642638867,2425.288079334481
2017-01-29,2017,1,29,DE→US,DE,US,223,396,1,0,223.0,223.0,223.0,223.0,223.0,223.0,223.0
2017-01-29,2017,1,29,GB→US,GB,US,588,702,2,0,588.0,588.0,588.0,588.0,588.0,588.0,588.0
2017-01-29,2017,1,29,HK→CA,HK,CA,400,792,2,0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
2017-01-29,2017,1,29,HK→US,HK,US,345,702,2,0,345.0,345.0,345.0,345.0,345.0,345.0,345.0
2017-01-29,2017,1,29,JP→CA,JP,CA,334,516,2,0,334.0,334.0,334.0,334.0,334.0,334.0,334.0
2017-01-29,2017,1,29,JP→US,JP,US,1893,2712,9,1,1893.0,1894.9486805437411,1898.3199977541594,1895.542220833665,1894.4177191853869,1893.7166015385774,1893.209200910429
2017-01-29,2017,1,29,KR→CA,KR,CA,236,516,2,0,236.0,236.0,236.0,236.0,236.0,236.0,236.0
2017-01-29,2017,1,29,KR→US,KR,US,940,1614,5,0,940.0,940.0,940.0,940.0,940.0,940.0,940.0
2017-01-29,2017,1,29,SG→US,SG,US,681,934,4,0,681.0,681.0,681.0,681.0,681.0,681.0,681.0
2017-01-29,2017,1,29,TW→US,TW,US,1030,1308,4,0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0
2017-01-30,2017,1,30,AE→US,AE,US,907,982,2,2,907.0,910.9507197165568,929.0880252009292,912.7670186610394,909.8312368030727,908.3412206503199,907.375617294668
2017-01-30,2017,1,30,AU→US,AU,US,2758,3327,10,5,2758.0,2776.993375786643,2813.696098156048,2783.1936347627993,2771.8767800513665,2764.9749136834703,2760.0298476571384
2017-01-30,2017,1,30,CN→CA,CN,CA,365,516,2,0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
2017-01-30,2017,1,30,CN→US,CN,US,2357,2700,8,5,2357.0,2380.3933448923553,2447.3579040205555,2389.081191194992,2374.002985706754,2365.3897282183125,2359.4136612848242
2017-01-30,2017,1,30,DE→US,DE,US,318,396,1,1,318.0,319.82390207028834,322.8083444942464,320.3579196636463,319.32722209974884,318.67449189132475,318.19763862081675
2017-01-30,2017,1,30,GB→US,GB,US,518,702,2,0,518.0,518.0,518.0,518.0,518.0,518.0,518.0
2017-01-30,2017,1,30,HK→CA,HK,CA,444,792,2,0,444.0,444.0,444.0,444.0,444.0,444.0,444.0
2017-01-30,2017,1,30,HK→US,HK,US,384,702,2,0,384.0,384.0,384.0,384.0,384.0,384.0,384.0
2017-01-30,2017,1,30,JP→CA,JP,CA,347,516,2,0,347.0,347.0,347.0,347.0,347.0,347.0,347.0
2017-01-30,2017,1,30,JP→US,JP,US,1922,2712,9,1,1922.0,1923.1193701133304,1925.589844533213,1923.512299881007,1922.8098633607194,1922.4001383326467,1922.1150309151803
2017-01-30,2017,1,30,KR→CA,KR,CA,217,516,2,0,217.0,217.0,217.0,217.0,217.0,217.0,217.0
2017-01-30,2017,1,30,KR→US,KR,US,799,1614,5,0,799.0,799.0,799.0,799.0,799.0,799.0,799.0
2017-01-30,2017,1,30,SG→US,SG,US,622,934,4,0,622.0,622.0,622.0,622.0,622.0,622.0,622.0
2017-01-30,2017,1,30,TW→US,TW,US,957,1308,4,1,957.0,958.6210532950696,960.9463376425774,959.0545215681047,958.1846417512804,957.6110358662299,957.1809569483984
2017-01-31,2017,1,31,AE→US,AE,US,668,982,2,0,668.0,668.0,668.0,668.0,668.0,668.0,668.0
2017-01-31,2017,1,31,AU→US,AU,US,2930,3327,10,3,2930.0,2940.4850563323407,2960.6672697351023,2943.916078174663,2937.6348232357623,2933.8247481977223,2931.1100272982026
2017-01-31,2017,1,31,CN→CA,CN,CA,370,516,2,0,370.0,370.0,370.0,370.0,370.0,370.0,370.0
